EXERCICE,D_R,I_F,ORDRE_O_N,CODE_CHAPITRE,LIBELLE_CHAPITRE,CODE_SS_FONCTION,LIBELLE_SS_FONCTION,CODE_ARTICLE,LIBELLE_ARTICLE,MONTANT
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,520,Interventions sociales - services communs,1321,SUBVENTION D'EQUIPEMENT NON TRANSFERABLE ETAT,0
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,60,Famille - Services communs,1322,SUBVENTION D'EQUIPEMENT NON TRANSFERABLE REGION,0
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,60,Famille - Services communs,1323,SUBVENTION EQUIPEMENT NON TRANSFERABLE DEPARTEMENT,234702
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,60,Famille - Services communs,1328,AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES,372696
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,61,Services en faveur des personnes agées,1323,SUBVENTION EQUIPEMENT NON TRANSFERABLE DEPARTEMENT,0
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,820,Aménagements urbains - services communs,1321,SUBVENTION D'EQUIPEMENT NON TRANSFERABLE ETAT,95200
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,820,Aménagements urbains - services communs,13251,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GFP RATTACHEMENT,0
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,820,Aménagements urbains - services communs,1326,AUTRES ETABLISSEMENTS PUBLICS LOCAUX SUBV. EQUIPEMENT NON T.,0
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,820,Aménagements urbains - services communs,1328,AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES,0
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,823,Espaces verts urbains,1321,SUBVENTION D'EQUIPEMENT NON TRANSFERABLE ETAT,22623
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,823,Espaces verts urbains,1322,SUBVENTION D'EQUIPEMENT NON TRANSFERABLE REGION,32319
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,823,Espaces verts urbains,1323,SUBVENTION EQUIPEMENT NON TRANSFERABLE DEPARTEMENT,10000
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,824,Autres opérations d'aménagement urbain,1321,SUBVENTION D'EQUIPEMENT NON TRANSFERABLE ETAT,157800
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,824,Autres opérations d'aménagement urbain,1328,AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES,0
2011,D,I,N,13,SUBVENTIONS D'INVESTISSEMENT,824,Autres opérations d'aménagement urbain,1343,P.A.E.(PROGRAMME D'AMENAGEMENT D'ENSEMBLE),239260
2011,R,I,N,13,SUBVENTIONS INVESTISSEMENT,824,Autres opérations d'aménagement urbain,1343,P.A.E. (PROGRAMME D'AMENAGEMENT D'ENSEMBLE),0
2011,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,1641,EMPRUNTS EN EUROS,30011700
2011,R,I,N,16,EMPRUNTS &  DETTES ASSIMILEES,1,Services généraux opérations non ventilables,1641,EMPRUNTS EN EUROS,34300000
2011,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,1643,EMPRUNTS EN DEVISES,1410000
2011,R,I,N,16,EMPRUNTS &  DETTES ASSIMILEES,1,Services généraux opérations non ventilables,1643,EMPRUNTS EN DEVISES,0
2011,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,16441,OPERATIONS AFFERENTES A L'EMPRUNT,3850000
2011,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,16449,OPERATIONS AFFERENTES A L'OPTION TIRAGE SUR LIGNE TRESORERIE,34178300
2011,R,I,N,16,EMPRUNTS &  DETTES ASSIMILEES,1,Services généraux opérations non ventilables,16449,OPERATIONS AFFERENTES A L'OPTION TIRAGE SUR LIGNE TRESORERIE,34178300
2011,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,165,DEPOTS ET CAUTIONNEMENTS RECUS,200000
2011,R,I,N,16,EMPRUNTS &  DETTES ASSIMILEES,1,Services généraux opérations non ventilables,165,DEPOTS ET CAUTIONNEMENTS RECUS,200000
2011,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,16818,AUTRES EMPRUNTS - AUTRES PRETEURS,200000
2011,R,I,N,16,EMPRUNTS &  DETTES ASSIMILEES,1,Services généraux opérations non ventilables,16818,AUTRES EMPRUNTS - AUTRES PRETEURS,0
2011,D,I,N,16,EMPRUNTS ET DETTES ASSIMILEES,1,Services généraux opérations non ventilables,168751,AUTRES DETTES / GFP DE RATTACHEMENT,850000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,20,Administration générale de la collectivité,2031,FRAIS D'ETUDES,467567
2011,R,I,N,20,IMMOBILISATIONS  INCORPORELLES,20,Administration générale de la collectivité,2031,FRAIS D'ETUDES,0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,20,Administration générale de la collectivité,2033,FRAIS D'INSERTION,205259
2011,R,I,N,20,IMMOBILISATIONS  INCORPORELLES,20,Administration générale de la collectivité,2033,FRAIS D'INSERTION,0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,20,Administration générale de la collectivité,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",1138526
2011,R,I,N,20,IMMOBILISATIONS  INCORPORELLES,20,Administration générale de la collectivité,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES",0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,23,"Information, communication, publicité",205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,110,Sécurité intérieure - services communs,2031,FRAIS D'ETUDES,0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,213,Classes regroupées,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",5000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,311,Culture - Expression musicale lyrique,2031,FRAIS D'ETUDES,0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,321,Bibliothèques et médiathèques,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,324,Entretien du Patrimoine culturel,2031,FRAIS D'ETUDES,15000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,324,Entretien du Patrimoine culturel,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",2000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,33,Action culturelle,2031,FRAIS D'ETUDES,90000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,33,Action culturelle,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",75200
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,411,"Salles de sport, gymnases",2031,FRAIS D'ETUDES,27000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,411,"Salles de sport, gymnases",205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",3000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,414,Autres équipements sportifs ou de loisir,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,422,Autres activités pour les jeunes,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,510,Santé - services communs,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",1000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,520,Interventions sociales - services communs,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",300
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,820,Aménagements urbains - services communs,202,"FRAIS LIES A LA REALISATION DE DOCUMENTS URBANISME, CADASTRE",0
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,820,Aménagements urbains - services communs,2031,FRAIS D'ETUDES,200000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,820,Aménagements urbains - services communs,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",1000
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,823,Espaces verts urbains,2031,FRAIS D'ETUDES,19200
2011,D,I,N,20,IMMOBILISATIONS INCORPORELLES,823,Espaces verts urbains,205,"CONCESSIONS & DROITS SIMILAIRES, BREVETS, LICENCES LOGICIEL.",1000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,20,Administration générale de la collectivité,204151,SUBVENTIONS D'EQUIPEMENT VERSEES AU GFP DE RATTACHEMENT,35900
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,48,Autres actions de coopération décentralisée,20418,SUBVENTIONS D'EQUIPEMENT VERSEES/AUTRES ORGANISMES PUBLICS,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,48,Autres actions de coopération décentralisée,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,130000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,311,Culture - Expression musicale lyrique,204158,SUBVENTIONS D'EQUIPEMENT VERSEES AUX AUTRES GROUPEMENTS,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,313,Culture - Théâtres,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,322,Musées,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,324,Entretien du Patrimoine culturel,204151,SUBVENTIONS D'EQUIPEMENT VERSEES AU GFP DE RATTACHEMENT,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,324,Entretien du Patrimoine culturel,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,1122000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,33,Action culturelle,204158,SUBVENTIONS D'EQUIPEMENT VERSEES AUX AUTRES GROUPEMENTS,50000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,33,Action culturelle,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,40,Sports et Jeunesse - Services communs,204141,SUBVENTIONS D'EQUIPEMENT VERSEES AUX COMMUNES DU GFP,100000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,40,Sports et Jeunesse - Services communs,204151,SUBVENTIONS D'EQUIPEMENT VERSEES AU GFP DE RATTACHEMENT,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,40,Sports et Jeunesse - Services communs,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,320000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,411,"Salles de sport, gymnases",2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,422,Autres activités pour les jeunes,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,1065000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,520,Interventions sociales - services communs,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,61,Services en faveur des personnes agées,204162,ETABLISSEMENTS ET SERVICES RATTACHES - CCAS,488000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,64,Crèches et garderies,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,200000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,70,Logement - services communs,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,1059000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,823,Espaces verts urbains,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,0
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,824,Autres opérations d'aménagement urbain,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,500000
2011,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,90,Interventions économiques,2042,SUBVENTIONS D'EQUIPEMENT AUX PERSONNES DE DROIT PRIVE,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2118,AUTRES TERRAINS,7000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2135,"INSTALLATIONS GENERALES, AGENCEMENTS, AMENAGT CONSTRUCTIONS",15000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2138,AUTRES CONSTRUCTIONS,8000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2158,AUTRES INSTALLATIONS MATERIEL OUTILLAGE TECHNIQUES,350000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2181,"INSTALLATIONS GENERALES,  AGENCEMENTS ET AMENAGEMENTS DIVERS",0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2182,MATERIEL DE TRANSPORT,674000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,1043057
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2184,MOBILIER,183400
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2185,CHEPTEL,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2188,AUTRES IMMOBILISATIONS CORPORELLES,81700
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,23,"Information, communication, publicité",2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,4930
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,23,"Information, communication, publicité",2188,AUTRES IMMOBILISATIONS CORPORELLES,45000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,26,Cimetières et Pompes funèbres,2188,AUTRES IMMOBILISATIONS CORPORELLES,13000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,48,Autres actions de coopération décentralisée,2184,MOBILIER,4000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,48,Autres actions de coopération décentralisée,2188,AUTRES IMMOBILISATIONS CORPORELLES,1000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,110,Sécurité intérieure - services communs,2181,"INSTALLATIONS GENERALES,  AGENCEMENTS ET AMENAGEMENTS DIVERS",0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,110,Sécurité intérieure - services communs,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,4550
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,110,Sécurité intérieure - services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,62000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,213,Classes regroupées,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,212000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,213,Classes regroupées,2184,MOBILIER,333500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,213,Classes regroupées,2188,AUTRES IMMOBILISATIONS CORPORELLES,242200
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,251,Hébergement et restauration scolaire,2188,AUTRES IMMOBILISATIONS CORPORELLES,30000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,311,Culture - Expression musicale lyrique,2188,AUTRES IMMOBILISATIONS CORPORELLES,61000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,322,Musées,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,322,Musées,2184,MOBILIER,600000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,322,Musées,2188,AUTRES IMMOBILISATIONS CORPORELLES,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,324,Entretien du Patrimoine culturel,2161,OEUVRES ET OBJETS D'ART,121000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,324,Entretien du Patrimoine culturel,2162,FONDS ANCIENS DES BIBLIOTHEQUES ET MUSEES,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,324,Entretien du Patrimoine culturel,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,8000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,324,Entretien du Patrimoine culturel,2188,AUTRES IMMOBILISATIONS CORPORELLES,150000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2111,TERRAINS NUS,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2161,OEUVRES ET OBJETS D'ART,347500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,160000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2184,MOBILIER,54000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2188,AUTRES IMMOBILISATIONS CORPORELLES,197500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,40,Sports et Jeunesse - Services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,12600
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,411,"Salles de sport, gymnases",2111,TERRAINS NUS,700000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,411,"Salles de sport, gymnases",2158,AUTRES INSTALLATIONS MATERIEL OUTILLAGE TECHNIQUES,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,411,"Salles de sport, gymnases",2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,8900
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,411,"Salles de sport, gymnases",2184,MOBILIER,13000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,411,"Salles de sport, gymnases",2188,AUTRES IMMOBILISATIONS CORPORELLES,401000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,413,Piscines,2158,AUTRES INSTALLATIONS MATERIEL OUTILLAGE TECHNIQUES,25000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,413,Piscines,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,2500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,413,Piscines,2184,MOBILIER,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,413,Piscines,2188,AUTRES IMMOBILISATIONS CORPORELLES,100500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,414,Autres équipements sportifs ou de loisir,2135,"INSTALLATIONS GENERALES, AGENCEMENTS, AMENAGT CONSTRUCTIONS",0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,414,Autres équipements sportifs ou de loisir,2158,AUTRES INSTALLATIONS MATERIEL OUTILLAGE TECHNIQUES,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,414,Autres équipements sportifs ou de loisir,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,414,Autres équipements sportifs ou de loisir,2184,MOBILIER,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,422,Autres activités pour les jeunes,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,60520
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,422,Autres activités pour les jeunes,2184,MOBILIER,90000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,422,Autres activités pour les jeunes,2188,AUTRES IMMOBILISATIONS CORPORELLES,31200
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,510,Santé - services communs,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,5500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,510,Santé - services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,2880
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,520,Interventions sociales - services communs,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,9990
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,520,Interventions sociales - services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,60,Famille - Services communs,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,17500
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,60,Famille - Services communs,2184,MOBILIER,44000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,60,Famille - Services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,44000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,61,Services en faveur des personnes agées,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,61,Services en faveur des personnes agées,2184,MOBILIER,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,61,Services en faveur des personnes agées,2188,AUTRES IMMOBILISATIONS CORPORELLES,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,820,Aménagements urbains - services communs,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,4000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,820,Aménagements urbains - services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,822,Voirie communale et routes,2158,AUTRES INSTALLATIONS MATERIEL OUTILLAGE TECHNIQUES,16000
2011,R,I,N,21,IMMOBILISATIONS  CORPORELLES,822,Voirie communale et routes,2158,AUTRES INSTALLATIONS MATERIEL TECHNIQUE,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,823,Espaces verts urbains,2113,TERRAINS AMENAGES AUTRES QUE VOIRIE,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,823,Espaces verts urbains,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,8770
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,823,Espaces verts urbains,2184,MOBILIER,10000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,823,Espaces verts urbains,2185,CHEPTEL,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,823,Espaces verts urbains,2188,AUTRES IMMOBILISATIONS CORPORELLES,720400
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,824,Autres opérations d'aménagement urbain,2111,TERRAINS NUS,600000
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,824,Autres opérations d'aménagement urbain,2115,TERRAINS BATIS,0
2011,D,I,N,21,IMMOBILISATIONS CORPORELLES,90,Interventions économiques,2188,AUTRES IMMOBILISATIONS CORPORELLES,10000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,20,Administration générale de la collectivité,2313,CONSTRUCTIONS,2142300
2011,D,I,N,23,IMMOBILISATIONS EN COURS,20,Administration générale de la collectivité,2315,"INSTALLATIONS, MATERIEL OUTILLAGE TECHNIQUES",20000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,20,Administration générale de la collectivité,2318,AUTRES IMMOBILISATIONS CORPORELLES EN COURS,31500
2011,D,I,N,23,IMMOBILISATIONS EN COURS,20,Administration générale de la collectivité,238,AVANCES VERSEES SUR COMMANDES D IMMOBILISATIONS CORPORELLES,0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,22,Administration générale de l'Etat,2318,AUTRES IMMOBILISATIONS CORPORELLES EN COURS,15000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,26,Cimetières et Pompes funèbres,2313,CONSTRUCTIONS,59000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,26,Cimetières et Pompes funèbres,2318,AUTRES IMMOBILISATIONS CORPORELLES EN COURS,273000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,48,Autres actions de coopération décentralisée,2313,CONSTRUCTIONS,37000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,110,Sécurité intérieure - services communs,2313,CONSTRUCTIONS,34000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,213,Classes regroupées,2313,CONSTRUCTIONS,16978400
2011,R,I,N,23,IMMOBILISATIONS  EN COURS,213,Classes regroupées,2313,CONSTRUCTIONS,0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,213,Classes regroupées,2315,"INSTALLATIONS, MATERIEL OUTILLAGE TECHNIQUES",0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,213,Classes regroupées,2318,AUTRES IMMOBILISATIONS CORPORELLES EN COURS,0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,213,Classes regroupées,238,AVANCES VERSEES SUR COMMANDES D IMMOBILISATIONS CORPORELLES,0
2011,R,I,N,23,IMMOBILISATIONS  EN COURS,213,Classes regroupées,238,AVANCES ET ACOMPTES IMMOBILISATIONS CORPORELLES,0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,251,Hébergement et restauration scolaire,2313,CONSTRUCTIONS,30000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,311,Culture - Expression musicale lyrique,2313,CONSTRUCTIONS,84000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,321,Bibliothèques et médiathèques,2313,CONSTRUCTIONS,312000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,321,Bibliothèques et médiathèques,238,AVANCES VERSEES SUR COMMANDES D IMMOBILISATIONS CORPORELLES,0
2011,D,I,N,23,IMMOBILISATIONS EN COURS,322,Musées,2313,CONSTRUCTIONS,8160000
2011,D,I,N,23,IMMOBILISATIONS EN COURS,322,Musées,2316,RESTAURATION DES COLLECTIONS ET OEUVRES D'ART,155000
